id,email_address,first_name,last_name,address,city,county_name,state,zip,website_source,phone_number,gender,dob,registration_date,valid,extra,email_id,ethnicity,ownrent,domain,main_interest,sub_interest,latitude,longitude,uploaded,country,websource_id,interest_ids,DNC,source,first_name_norm,last_name_norm,zip_norm,first_name_cleaning_candidate,last_name_cleaning_candidate,name_cleaning_candidate,email_blank,email_syntax_failure,proposed_email_export_eligible,zip_state_assessable,geography_mismatch_candidate
506,patricia.garcia506@example.com,Patricia,Garcia,606 Main Street,Seattle,King,WA,98101,https://example.com/customer/506,+1-555-1506,F,1961-12-23,2023-01-07,1,,email-506,Unknown,Own,example.com,Technology,Software,35.06,-114.94,2026-01-01,US,web-506,6,0,synthetic_e2e,patricia,garcia,98101,0,0,0,0,0,1,0,0
507,michael.miller507@example.com,Michael,Miller,607 Main Street,Phoenix,Maricopa,AZ,85001,https://example.com/customer/507,+1-555-1507,M,1962-01-29,2023-01-24,1,,email-507,Unknown,Rent,example.com,Technology,Software,35.07,-114.93,2026-01-01,US,web-507,7,0,synthetic_e2e,michael,miller,85001,0,0,0,0,0,1,0,0
508,jennifer.davis508@example.com,Jennifer,Davis,608 Main Street,Denver,Denver,CO,80201,https://example.com/customer/508,+1-555-1508,F,1962-03-07,2023-02-10,1,,email-508,Unknown,Own,example.com,Technology,Software,35.08,-114.92,2026-01-01,US,web-508,8,0,synthetic_e2e,jennifer,davis,80201,0,0,0,0,0,1,0,0
509,david.wilson509@example.com,David,Wilson,609 Main Street,Boston,Suffolk,MA,2108,https://example.com/customer/509,+1-555-1509,M,1962-04-13,2023-02-27,1,,email-509,Unknown,Own,example.com,Technology,Software,35.09,-114.91,2026-01-01,US,web-509,9,0,synthetic_e2e,david,wilson,2108,0,0,0,0,0,1,0,0
510,elizabeth.taylor510@example.com,Elizabeth,Taylor,610 Main Street,Atlanta,Fulton,GA,30301,https://example.com/customer/510,+1-555-1510,F,1962-05-20,2023-03-16,1,,email-510,Unknown,Rent,example.com,Technology,Software,35.1,-114.9,2026-01-01,US,web-510,10,0,synthetic_e2e,elizabeth,taylor,30301,0,0,0,0,0,1,0,0
511,james.smith511@example.com,James,Smith,611 Main Street,Los Angeles,Los Angeles,CA,90001,https://example.com/customer/511,+1-555-1511,M,1962-06-26,2023-04-02,1,,email-511,Unknown,Own,example.com,Technology,Software,35.11,-114.89,2026-01-01,US,web-511,11,0,synthetic_e2e,james,smith,90001,0,0,0,0,0,1,0,0
512,maria.johnson512@example.com,Maria,Johnson,612 Main Street,New York,New York,NY,10001,https://example.com/customer/512,+1-555-1512,F,1962-08-02,2023-04-19,1,,email-512,Unknown,Own,example.com,Technology,Software,35.12,-114.88,2026-01-01,US,web-512,12,0,synthetic_e2e,maria,johnson,10001,0,0,0,0,0,1,0,0
513,john.williams513@example.com,John,Williams,613 Main Street,Houston,Harris,TX,77001,https://example.com/customer/513,+1-555-1513,M,1962-09-08,2023-05-06,1,,email-513,Unknown,Rent,example.com,Technology,Software,35.13,-114.87,2026-01-01,US,web-513,13,0,synthetic_e2e,john,williams,77001,0,0,0,0,0,1,0,0
514,linda.brown514@example.com,Linda,Brown,614 Main Street,Miami,Miami-Dade,FL,33101,https://example.com/customer/514,+1-555-1514,F,1962-10-15,2023-05-23,1,,email-514,Unknown,Own,example.com,Technology,Software,35.14,-114.86,2026-01-01,US,web-514,14,0,synthetic_e2e,linda,brown,33101,0,0,0,0,0,1,0,0
515,robert.jones515@example.com,Robert,Jones,615 Main Street,Chicago,Cook,IL,60601,https://example.com/customer/515,+1-555-1515,M,1962-11-21,2023-06-09,1,,email-515,Unknown,Own,example.com,Technology,Software,35.15,-114.85,2026-01-01,US,web-515,15,0,synthetic_e2e,robert,jones,60601,0,0,0,0,0,1,0,0
516,patricia.garcia516@example.com,Patricia,Garcia,616 Main Street,Seattle,King,WA,98101,https://example.com/customer/516,+1-555-1516,F,1962-12-28,2023-06-26,1,,email-516,Unknown,Rent,example.com,Technology,Software,35.16,-114.84,2026-01-01,US,web-516,16,0,synthetic_e2e,patricia,garcia,98101,0,0,0,0,0,1,0,0
517,michael.miller517@example.com,Michael,Miller,617 Main Street,Phoenix,Maricopa,AZ,85001,https://example.com/customer/517,+1-555-1517,M,1963-02-03,2023-07-13,1,,email-517,Unknown,Own,example.com,Technology,Software,35.17,-114.83,2026-01-01,US,web-517,17,0,synthetic_e2e,michael,miller,85001,0,0,0,0,0,1,0,0
518,jennifer.davis518@example.com,Jennifer,Davis,618 Main Street,Denver,Denver,CO,80201,https://example.com/customer/518,+1-555-1518,F,1963-03-12,2023-07-30,1,,email-518,Unknown,Own,example.com,Technology,Software,35.18,-114.82,2026-01-01,US,web-518,18,0,synthetic_e2e,jennifer,davis,80201,0,0,0,0,0,1,0,0
519,david.wilson519@example.com,David,Wilson,619 Main Street,Boston,Suffolk,MA,2108,https://example.com/customer/519,+1-555-1519,M,1963-04-18,2023-08-16,1,,email-519,Unknown,Rent,example.com,Technology,Software,35.19,-114.81,2026-01-01,US,web-519,19,0,synthetic_e2e,david,wilson,2108,0,0,0,0,0,1,0,0
520,elizabeth.taylor520@example.com,Elizabeth,Taylor,620 Main Street,Atlanta,Fulton,GA,30301,https://example.com/customer/520,+1-555-1520,F,1963-05-25,2023-09-02,1,,email-520,Unknown,Own,example.com,Technology,Software,35.2,-114.8,2026-01-01,US,web-520,20,0,synthetic_e2e,elizabeth,taylor,30301,0,0,0,0,0,1,0,0
521,james.smith521@example.com,James,Smith,621 Main Street,Los Angeles,Los Angeles,CA,90001,https://example.com/customer/521,+1-555-1521,M,1963-07-01,2023-09-19,1,,email-521,Unknown,Own,example.com,Technology,Software,35.21,-114.79,2026-01-01,US,web-521,21,0,synthetic_e2e,james,smith,90001,0,0,0,0,0,1,0,0
522,maria.johnson522@example.com,Maria,Johnson,622 Main Street,New York,New York,NY,10001,https://example.com/customer/522,+1-555-1522,F,1963-08-07,2023-10-06,1,,email-522,Unknown,Rent,example.com,Technology,Software,35.22,-114.78,2026-01-01,US,web-522,22,0,synthetic_e2e,maria,johnson,10001,0,0,0,0,0,1,0,0
523,john.williams523@example.com,John,Williams,623 Main Street,Houston,Harris,TX,77001,https://example.com/customer/523,+1-555-1523,M,1963-09-13,2023-10-23,1,,email-523,Unknown,Own,example.com,Technology,Software,35.23,-114.77,2026-01-01,US,web-523,23,0,synthetic_e2e,john,williams,77001,0,0,0,0,0,1,0,0
524,linda.brown524@example.com,Linda,Brown,624 Main Street,Miami,Miami-Dade,FL,33101,https://example.com/customer/524,+1-555-1524,F,1963-10-20,2023-11-09,1,,email-524,Unknown,Own,example.com,Technology,Software,35.24,-114.76,2026-01-01,US,web-524,24,0,synthetic_e2e,linda,brown,33101,0,0,0,0,0,1,0,0
525,robert.jones525@example.com,Robert,Jones,625 Main Street,Chicago,Cook,IL,60601,https://example.com/customer/525,+1-555-1525,M,1963-11-26,2023-11-26,1,,email-525,Unknown,Rent,example.com,Technology,Software,35.25,-114.75,2026-01-01,US,web-525,25,0,synthetic_e2e,robert,jones,60601,0,0,0,0,0,1,0,0
526,patricia.garcia526@example.com,Patricia,Garcia,626 Main Street,Seattle,King,WA,98101,https://example.com/customer/526,+1-555-1526,F,1964-01-02,2023-12-13,1,,email-526,Unknown,Own,example.com,Technology,Software,35.26,-114.74,2026-01-01,US,web-526,26,0,synthetic_e2e,patricia,garcia,98101,0,0,0,0,0,1,0,0
527,michael.miller527@example.com,Michael,Miller,627 Main Street,Phoenix,Maricopa,AZ,85001,https://example.com/customer/527,+1-555-1527,M,1964-02-08,2023-12-30,1,,email-527,Unknown,Own,example.com,Technology,Software,35.27,-114.73,2026-01-01,US,web-527,27,0,synthetic_e2e,michael,miller,85001,0,0,0,0,0,1,0,0
528,jennifer.davis528@example.com,Jennifer,Davis,628 Main Street,Denver,Denver,CO,80201,https://example.com/customer/528,+1-555-1528,F,1964-03-16,2024-01-16,1,,email-528,Unknown,Rent,example.com,Technology,Software,35.28,-114.72,2026-01-01,US,web-528,28,0,synthetic_e2e,jennifer,davis,80201,0,0,0,0,0,1,0,0
529,david.wilson529@example.com,David,Wilson,629 Main Street,Boston,Suffolk,MA,2108,https://example.com/customer/529,+1-555-1529,M,1964-04-22,2024-02-02,1,,email-529,Unknown,Own,example.com,Technology,Software,35.29,-114.71,2026-01-01,US,web-529,29,0,synthetic_e2e,david,wilson,2108,0,0,0,0,0,1,0,0
530,elizabeth.taylor530@example.com,Elizabeth,Taylor,630 Main Street,Atlanta,Fulton,GA,30301,https://example.com/customer/530,+1-555-1530,F,1964-05-29,2024-02-19,1,,email-530,Unknown,Own,example.com,Technology,Software,35.3,-114.7,2026-01-01,US,web-530,30,0,synthetic_e2e,elizabeth,taylor,30301,0,0,0,0,0,1,0,0
531,james.smith531@example.com,James,Smith,631 Main Street,Los Angeles,Los Angeles,CA,90001,https://example.com/customer/531,+1-555-1531,M,1964-07-05,2024-03-07,1,,email-531,Unknown,Rent,example.com,Technology,Software,35.31,-114.69,2026-01-01,US,web-531,31,0,synthetic_e2e,james,smith,90001,0,0,0,0,0,1,0,0
532,maria.johnson532@example.com,Maria,Johnson,632 Main Street,New York,New York,NY,10001,https://example.com/customer/532,+1-555-1532,F,1964-08-11,2024-03-24,1,,email-532,Unknown,Own,example.com,Technology,Software,35.32,-114.68,2026-01-01,US,web-532,32,0,synthetic_e2e,maria,johnson,10001,0,0,0,0,0,1,0,0
533,john.williams533@example.com,John,Williams,633 Main Street,Houston,Harris,TX,77001,https://example.com/customer/533,+1-555-1533,M,1964-09-17,2024-04-10,1,,email-533,Unknown,Own,example.com,Technology,Software,35.33,-114.67,2026-01-01,US,web-533,33,0,synthetic_e2e,john,williams,77001,0,0,0,0,0,1,0,0
534,linda.brown534@example.com,Linda,Brown,634 Main Street,Miami,Miami-Dade,FL,33101,https://example.com/customer/534,+1-555-1534,F,1964-10-24,2024-04-27,1,,email-534,Unknown,Rent,example.com,Technology,Software,35.34,-114.66,2026-01-01,US,web-534,34,0,synthetic_e2e,linda,brown,33101,0,0,0,0,0,1,0,0
535,robert.jones535@example.com,Robert,Jones,635 Main Street,Chicago,Cook,IL,60601,https://example.com/customer/535,+1-555-1535,M,1964-11-30,2024-05-14,1,,email-535,Unknown,Own,example.com,Technology,Software,35.35,-114.65,2026-01-01,US,web-535,35,0,synthetic_e2e,robert,jones,60601,0,0,0,0,0,1,0,0
536,patricia.garcia536@example.com,Patricia,Garcia,636 Main Street,Seattle,King,WA,98101,https://example.com/customer/536,+1-555-1536,F,1965-01-06,2024-05-31,1,,email-536,Unknown,Own,example.com,Technology,Software,35.36,-114.64,2026-01-01,US,web-536,36,0,synthetic_e2e,patricia,garcia,98101,0,0,0,0,0,1,0,0
537,michael.miller537@example.com,Michael,Miller,637 Main Street,Phoenix,Maricopa,AZ,85001,https://example.com/customer/537,+1-555-1537,M,1965-02-12,2024-06-17,1,,email-537,Unknown,Rent,example.com,Technology,Software,35.37,-114.63,2026-01-01,US,web-537,37,0,synthetic_e2e,michael,miller,85001,0,0,0,0,0,1,0,0
538,jennifer.davis538@example.com,Jennifer,Davis,638 Main Street,Denver,Denver,CO,80201,https://example.com/customer/538,+1-555-1538,F,1965-03-21,2024-07-04,1,,email-538,Unknown,Own,example.com,Technology,Software,35.38,-114.62,2026-01-01,US,web-538,38,0,synthetic_e2e,jennifer,davis,80201,0,0,0,0,0,1,0,0
539,david.wilson539@example.com,David,Wilson,639 Main Street,Boston,Suffolk,MA,2108,https://example.com/customer/539,+1-555-1539,M,1965-04-27,2024-07-21,1,,email-539,Unknown,Own,example.com,Technology,Software,35.39,-114.61,2026-01-01,US,web-539,39,0,synthetic_e2e,david,wilson,2108,0,0,0,0,0,1,0,0
540,elizabeth.taylor540@example.com,Elizabeth,Taylor,640 Main Street,Atlanta,Fulton,GA,30301,https://example.com/customer/540,+1-555-1540,F,1965-06-03,2024-08-07,1,,email-540,Unknown,Rent,example.com,Technology,Software,35.4,-114.6,2026-01-01,US,web-540,40,0,synthetic_e2e,elizabeth,taylor,30301,0,0,0,0,0,1,0,0
541,james.smith541@example.com,James,Smith,641 Main Street,Los Angeles,Los Angeles,CA,90001,https://example.com/customer/541,+1-555-1541,M,1965-07-10,2024-08-24,1,,email-541,Unknown,Own,example.com,Technology,Software,35.41,-114.59,2026-01-01,US,web-541,41,0,synthetic_e2e,james,smith,90001,0,0,0,0,0,1,0,0
542,maria.johnson542@example.com,Maria,Johnson,642 Main Street,New York,New York,NY,10001,https://example.com/customer/542,+1-555-1542,F,1965-08-16,2024-09-10,1,,email-542,Unknown,Own,example.com,Technology,Software,35.42,-114.58,2026-01-01,US,web-542,42,0,synthetic_e2e,maria,johnson,10001,0,0,0,0,0,1,0,0
543,john.williams543@example.com,John,Williams,643 Main Street,Houston,Harris,TX,77001,https://example.com/customer/543,+1-555-1543,M,1965-09-22,2024-09-27,1,,email-543,Unknown,Rent,example.com,Technology,Software,35.43,-114.57,2026-01-01,US,web-543,43,0,synthetic_e2e,john,williams,77001,0,0,0,0,0,1,0,0
544,linda.brown544@example.com,Linda,Brown,644 Main Street,Miami,Miami-Dade,FL,33101,https://example.com/customer/544,+1-555-1544,F,1965-10-29,2024-10-14,1,,email-544,Unknown,Own,example.com,Technology,Software,35.44,-114.56,2026-01-01,US,web-544,44,0,synthetic_e2e,linda,brown,33101,0,0,0,0,0,1,0,0
545,robert.jones545@example.com,Robert,Jones,645 Main Street,Chicago,Cook,IL,60601,https://example.com/customer/545,+1-555-1545,M,1965-12-05,2024-10-31,1,,email-545,Unknown,Own,example.com,Technology,Software,35.45,-114.55,2026-01-01,US,web-545,45,0,synthetic_e2e,robert,jones,60601,0,0,0,0,0,1,0,0
546,patricia.garcia546@example.com,Patricia,Garcia,646 Main Street,Seattle,King,WA,98101,https://example.com/customer/546,+1-555-1546,F,1966-01-11,2024-11-17,1,,email-546,Unknown,Rent,example.com,Technology,Software,35.46,-114.54,2026-01-01,US,web-546,46,0,synthetic_e2e,patricia,garcia,98101,0,0,0,0,0,1,0,0
547,michael.miller547@example.com,Michael,Miller,647 Main Street,Phoenix,Maricopa,AZ,85001,https://example.com/customer/547,+1-555-1547,M,1966-02-17,2024-12-04,1,,email-547,Unknown,Own,example.com,Technology,Software,35.47,-114.53,2026-01-01,US,web-547,47,0,synthetic_e2e,michael,miller,85001,0,0,0,0,0,1,0,0
548,jennifer.davis548@example.com,Jennifer,Davis,648 Main Street,Denver,Denver,CO,80201,https://example.com/customer/548,+1-555-1548,F,1966-03-26,2024-12-21,1,,email-548,Unknown,Own,example.com,Technology,Software,35.48,-114.52,2026-01-01,US,web-548,48,0,synthetic_e2e,jennifer,davis,80201,0,0,0,0,0,1,0,0
549,david.wilson549@example.com,David,Wilson,649 Main Street,Boston,Suffolk,MA,2108,https://example.com/customer/549,+1-555-1549,M,1966-05-02,2025-01-07,1,,email-549,Unknown,Rent,example.com,Technology,Software,35.49,-114.51,2026-01-01,US,web-549,49,0,synthetic_e2e,david,wilson,2108,0,0,0,0,0,1,0,0
550,elizabeth.taylor550@example.com,Elizabeth,Taylor,650 Main Street,Atlanta,Fulton,GA,30301,https://example.com/customer/550,+1-555-1550,F,1966-06-08,2025-01-24,1,,email-550,Unknown,Own,example.com,Technology,Software,35.5,-114.5,2026-01-01,US,web-550,50,0,synthetic_e2e,elizabeth,taylor,30301,0,0,0,0,0,1,0,0
551,james.smith551@example.com,James,Smith,651 Main Street,Los Angeles,Los Angeles,CA,90001,https://example.com/customer/551,+1-555-1551,M,1966-07-15,2025-02-10,1,,email-551,Unknown,Own,example.com,Technology,Software,35.51,-114.49,2026-01-01,US,web-551,51,0,synthetic_e2e,james,smith,90001,0,0,0,0,0,1,0,0
552,maria.johnson552@example.com,Maria,Johnson,652 Main Street,New York,New York,NY,10001,https://example.com/customer/552,+1-555-1552,F,1966-08-21,2025-02-27,1,,email-552,Unknown,Rent,example.com,Technology,Software,35.52,-114.48,2026-01-01,US,web-552,52,0,synthetic_e2e,maria,johnson,10001,0,0,0,0,0,1,0,0
553,john.williams553@example.com,John,Williams,653 Main Street,Houston,Harris,TX,77001,https://example.com/customer/553,+1-555-1553,M,1966-09-27,2025-03-16,1,,email-553,Unknown,Own,example.com,Technology,Software,35.53,-114.47,2026-01-01,US,web-553,53,0,synthetic_e2e,john,williams,77001,0,0,0,0,0,1,0,0
554,linda.brown554@example.com,Linda,Brown,654 Main Street,Miami,Miami-Dade,FL,33101,https://example.com/customer/554,+1-555-1554,F,1966-11-03,2025-04-02,1,,email-554,Unknown,Own,example.com,Technology,Software,35.54,-114.46,2026-01-01,US,web-554,54,0,synthetic_e2e,linda,brown,33101,0,0,0,0,0,1,0,0
555,robert.jones555@example.com,Robert,Jones,655 Main Street,Chicago,Cook,IL,60601,https://example.com/customer/555,+1-555-1555,M,1966-12-10,2025-04-19,1,,email-555,Unknown,Rent,example.com,Technology,Software,35.55,-114.45,2026-01-01,US,web-555,55,0,synthetic_e2e,robert,jones,60601,0,0,0,0,0,1,0,0
556,patricia.garcia556@example.com,Patricia,Garcia,656 Main Street,Seattle,King,WA,98101,https://example.com/customer/556,+1-555-1556,F,1967-01-16,2025-05-06,1,,email-556,Unknown,Own,example.com,Technology,Software,35.56,-114.44,2026-01-01,US,web-556,56,0,synthetic_e2e,patricia,garcia,98101,0,0,0,0,0,1,0,0
557,michael.miller557@example.com,Michael,Miller,657 Main Street,Phoenix,Maricopa,AZ,85001,https://example.com/customer/557,+1-555-1557,M,1967-02-22,2025-05-23,1,,email-557,Unknown,Own,example.com,Technology,Software,35.57,-114.43,2026-01-01,US,web-557,57,0,synthetic_e2e,michael,miller,85001,0,0,0,0,0,1,0,0
558,jennifer.davis558@example.com,Jennifer,Davis,658 Main Street,Denver,Denver,CO,80201,https://example.com/customer/558,+1-555-1558,F,1967-03-31,2025-06-09,1,,email-558,Unknown,Rent,example.com,Technology,Software,35.58,-114.42,2026-01-01,US,web-558,58,0,synthetic_e2e,jennifer,davis,80201,0,0,0,0,0,1,0,0
559,david.wilson559@example.com,David,Wilson,659 Main Street,Boston,Suffolk,MA,2108,https://example.com/customer/559,+1-555-1559,M,1967-05-07,2025-06-26,1,,email-559,Unknown,Own,example.com,Technology,Software,35.59,-114.41,2026-01-01,US,web-559,59,0,synthetic_e2e,david,wilson,2108,0,0,0,0,0,1,0,0
560,elizabeth.taylor560@example.com,Elizabeth,Taylor,660 Main Street,Atlanta,Fulton,GA,30301,https://example.com/customer/560,+1-555-1560,F,1967-06-13,2025-07-13,1,,email-560,Unknown,Own,example.com,Technology,Software,35.6,-114.4,2026-01-01,US,web-560,60,0,synthetic_e2e,elizabeth,taylor,30301,0,0,0,0,0,1,0,0
561,james.smith561@example.com,James,Smith,661 Main Street,Los Angeles,Los Angeles,CA,90001,https://example.com/customer/561,+1-555-1561,M,1967-07-20,2025-07-30,1,,email-561,Unknown,Rent,example.com,Technology,Software,35.61,-114.39,2026-01-01,US,web-561,61,0,synthetic_e2e,james,smith,90001,0,0,0,0,0,1,0,0
562,maria.johnson562@example.com,Maria,Johnson,662 Main Street,New York,New York,NY,10001,https://example.com/customer/562,+1-555-1562,F,1967-08-26,2025-08-16,1,,email-562,Unknown,Own,example.com,Technology,Software,35.62,-114.38,2026-01-01,US,web-562,62,0,synthetic_e2e,maria,johnson,10001,0,0,0,0,0,1,0,0
563,john.williams563@example.com,John,Williams,663 Main Street,Houston,Harris,TX,77001,https://example.com/customer/563,+1-555-1563,M,1967-10-02,2025-09-02,1,,email-563,Unknown,Own,example.com,Technology,Software,35.63,-114.37,2026-01-01,US,web-563,63,0,synthetic_e2e,john,williams,77001,0,0,0,0,0,1,0,0
564,linda.brown564@example.com,Linda,Brown,664 Main Street,Miami,Miami-Dade,FL,33101,https://example.com/customer/564,+1-555-1564,F,1967-11-08,2025-09-19,1,,email-564,Unknown,Rent,example.com,Technology,Software,35.64,-114.36,2026-01-01,US,web-564,64,0,synthetic_e2e,linda,brown,33101,0,0,0,0,0,1,0,0
565,robert.jones565@example.com,Robert,Jones,665 Main Street,Chicago,Cook,IL,60601,https://example.com/customer/565,+1-555-1565,M,1967-12-15,2025-10-06,1,,email-565,Unknown,Own,example.com,Technology,Software,35.65,-114.35,2026-01-01,US,web-565,65,0,synthetic_e2e,robert,jones,60601,0,0,0,0,0,1,0,0
566,patricia.garcia566@example.com,Patricia,Garcia,666 Main Street,Seattle,King,WA,98101,https://example.com/customer/566,+1-555-1566,F,1968-01-21,2025-10-23,1,,email-566,Unknown,Own,example.com,Technology,Software,35.66,-114.34,2026-01-01,US,web-566,66,0,synthetic_e2e,patricia,garcia,98101,0,0,0,0,0,1,0,0
567,michael.miller567@example.com,Michael,Miller,667 Main Street,Phoenix,Maricopa,AZ,85001,https://example.com/customer/567,+1-555-1567,M,1968-02-27,2025-11-09,1,,email-567,Unknown,Rent,example.com,Technology,Software,35.67,-114.33,2026-01-01,US,web-567,67,0,synthetic_e2e,michael,miller,85001,0,0,0,0,0,1,0,0
568,jennifer.davis568@example.com,Jennifer,Davis,668 Main Street,Denver,Denver,CO,80201,https://example.com/customer/568,+1-555-1568,F,1968-04-04,2025-11-26,1,,email-568,Unknown,Own,example.com,Technology,Software,35.68,-114.32,2026-01-01,US,web-568,68,0,synthetic_e2e,jennifer,davis,80201,0,0,0,0,0,1,0,0
569,david.wilson569@example.com,David,Wilson,669 Main Street,Boston,Suffolk,MA,2108,https://example.com/customer/569,+1-555-1569,M,1968-05-11,2025-12-13,1,,email-569,Unknown,Own,example.com,Technology,Software,35.69,-114.31,2026-01-01,US,web-569,69,0,synthetic_e2e,david,wilson,2108,0,0,0,0,0,1,0,0
570,elizabeth.taylor570@example.com,Elizabeth,Taylor,670 Main Street,Atlanta,Fulton,GA,30301,https://example.com/customer/570,+1-555-1570,F,1968-06-17,2025-12-30,1,,email-570,Unknown,Rent,example.com,Technology,Software,35.7,-114.3,2026-01-01,US,web-570,70,0,synthetic_e2e,elizabeth,taylor,30301,0,0,0,0,0,1,0,0
571,james.smith571@example.com,James,Smith,671 Main Street,Los Angeles,Los Angeles,CA,90001,https://example.com/customer/571,+1-555-1571,M,1968-07-24,2026-01-16,1,,email-571,Unknown,Own,example.com,Technology,Software,35.71,-114.29,2026-01-01,US,web-571,71,0,synthetic_e2e,james,smith,90001,0,0,0,0,0,1,0,0
572,maria.johnson572@example.com,Maria,Johnson,672 Main Street,New York,New York,NY,10001,https://example.com/customer/572,+1-555-1572,F,1968-08-30,2026-02-02,1,,email-572,Unknown,Own,example.com,Technology,Software,35.72,-114.28,2026-01-01,US,web-572,72,0,synthetic_e2e,maria,johnson,10001,0,0,0,0,0,1,0,0
573,john.williams573@example.com,John,Williams,673 Main Street,Houston,Harris,TX,77001,https://example.com/customer/573,+1-555-1573,M,1968-10-06,2026-02-19,1,,email-573,Unknown,Rent,example.com,Technology,Software,35.73,-114.27,2026-01-01,US,web-573,73,0,synthetic_e2e,john,williams,77001,0,0,0,0,0,1,0,0
574,linda.brown574@example.com,Linda,Brown,674 Main Street,Miami,Miami-Dade,FL,33101,https://example.com/customer/574,+1-555-1574,F,1968-11-12,2026-03-08,1,,email-574,Unknown,Own,example.com,Technology,Software,35.74,-114.26,2026-01-01,US,web-574,74,0,synthetic_e2e,linda,brown,33101,0,0,0,0,0,1,0,0
575,robert.jones575@example.com,Robert,Jones,675 Main Street,Chicago,Cook,IL,60601,https://example.com/customer/575,+1-555-1575,M,1968-12-19,2026-03-25,1,,email-575,Unknown,Own,example.com,Technology,Software,35.75,-114.25,2026-01-01,US,web-575,75,0,synthetic_e2e,robert,jones,60601,0,0,0,0,0,1,0,0
576,patricia.garcia576@example.com,Patricia,Garcia,676 Main Street,Seattle,King,WA,98101,https://example.com/customer/576,+1-555-1576,F,1969-01-25,2026-04-11,1,,email-576,Unknown,Rent,example.com,Technology,Software,35.76,-114.24,2026-01-01,US,web-576,76,0,synthetic_e2e,patricia,garcia,98101,0,0,0,0,0,1,0,0
577,michael.miller577@example.com,Michael,Miller,677 Main Street,Phoenix,Maricopa,AZ,85001,https://example.com/customer/577,+1-555-1577,M,1969-03-03,2026-04-28,1,,email-577,Unknown,Own,example.com,Technology,Software,35.77,-114.23,2026-01-01,US,web-577,77,0,synthetic_e2e,michael,miller,85001,0,0,0,0,0,1,0,0
578,jennifer.davis578@example.com,Jennifer,Davis,678 Main Street,Denver,Denver,CO,80201,https://example.com/customer/578,+1-555-1578,F,1969-04-09,2026-05-15,1,,email-578,Unknown,Own,example.com,Technology,Software,35.78,-114.22,2026-01-01,US,web-578,78,0,synthetic_e2e,jennifer,davis,80201,0,0,0,0,0,1,0,0
579,david.wilson579@example.com,David,Wilson,679 Main Street,Boston,Suffolk,MA,2108,https://example.com/customer/579,+1-555-1579,M,1969-05-16,2026-06-01,1,,email-579,Unknown,Rent,example.com,Technology,Software,35.79,-114.21,2026-01-01,US,web-579,79,0,synthetic_e2e,david,wilson,2108,0,0,0,0,0,1,0,0
580,elizabeth.taylor580@example.com,Elizabeth,Taylor,680 Main Street,Atlanta,Fulton,GA,30301,https://example.com/customer/580,+1-555-1580,F,1969-06-22,2026-06-18,1,,email-580,Unknown,Own,example.com,Technology,Software,35.8,-114.2,2026-01-01,US,web-580,80,0,synthetic_e2e,elizabeth,taylor,30301,0,0,0,0,0,1,0,0
581,james.smith581@example.com,James,Smith,681 Main Street,Los Angeles,Los Angeles,CA,90001,https://example.com/customer/581,+1-555-1581,M,1969-07-29,2026-07-05,1,,email-581,Unknown,Own,example.com,Technology,Software,35.81,-114.19,2026-01-01,US,web-581,81,0,synthetic_e2e,james,smith,90001,0,0,0,0,0,1,0,0
582,maria.johnson582@example.com,Maria,Johnson,682 Main Street,New York,New York,NY,10001,https://example.com/customer/582,+1-555-1582,F,1969-09-04,2026-07-22,1,,email-582,Unknown,Rent,example.com,Technology,Software,35.82,-114.18,2026-01-01,US,web-582,82,0,synthetic_e2e,maria,johnson,10001,0,0,0,0,0,1,0,0
583,john.williams583@example.com,John,Williams,683 Main Street,Houston,Harris,TX,77001,https://example.com/customer/583,+1-555-1583,M,1969-10-11,2026-08-08,1,,email-583,Unknown,Own,example.com,Technology,Software,35.83,-114.17,2026-01-01,US,web-583,83,0,synthetic_e2e,john,williams,77001,0,0,0,0,0,1,0,0
584,linda.brown584@example.com,Linda,Brown,684 Main Street,Miami,Miami-Dade,FL,33101,https://example.com/customer/584,+1-555-1584,F,1969-11-17,2026-08-25,1,,email-584,Unknown,Own,example.com,Technology,Software,35.84,-114.16,2026-01-01,US,web-584,84,0,synthetic_e2e,linda,brown,33101,0,0,0,0,0,1,0,0
585,robert.jones585@example.com,Robert,Jones,685 Main Street,Chicago,Cook,IL,60601,https://example.com/customer/585,+1-555-1585,M,1969-12-24,2026-09-11,1,,email-585,Unknown,Rent,example.com,Technology,Software,35.85,-114.15,2026-01-01,US,web-585,85,0,synthetic_e2e,robert,jones,60601,0,0,0,0,0,1,0,0
586,patricia.garcia586@example.com,Patricia,Garcia,686 Main Street,Seattle,King,WA,98101,https://example.com/customer/586,+1-555-1586,F,1970-01-30,2026-09-28,1,,email-586,Unknown,Own,example.com,Technology,Software,35.86,-114.14,2026-01-01,US,web-586,86,0,synthetic_e2e,patricia,garcia,98101,0,0,0,0,0,1,0,0
587,michael.miller587@example.com,Michael,Miller,687 Main Street,Phoenix,Maricopa,AZ,85001,https://example.com/customer/587,+1-555-1587,M,1970-03-08,2026-10-15,1,,email-587,Unknown,Own,example.com,Technology,Software,35.87,-114.13,2026-01-01,US,web-587,87,0,synthetic_e2e,michael,miller,85001,0,0,0,0,0,1,0,0
